uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades
mazfcx14,2599881,Janell Enright,1,-2.3,1,-2.5
tylkvu25,8124288,Lisa Jacobs,1,-4.7,-3,-5
jrlzmi16,1634537,Alicia Villegas,1,-3.2,0.8,0
mybuue21,3781474,Tena Castaneda,1,-3.3,-1.7,0
syecdp49,8085538,Eddie Tucker,1,-3.8,-1.6,-99
uswuly19,8254856,Derrick Gugler,1,-3.3,0.2,0
hgfthr42,3328386,Bettye Graham,1,-3.7,-1.1,0.4
uwkmgy44,6969736,Ryan Roberts,1,1.2,3,5
ngguhi58,0980923,Crystal Walsh,1,-0.7,1.5,5
jvdfib83,2985041,Sarah Reusswig,1,-1.3,2,5
tifxow71,5950512,Paul Bower,1,-0.9,1.5,5
kljjat44,8435805,William Lewis,1,1,3.1,5
bnxptr14,5368413,John Scoggins,1,0.1,4.2,5
enecym38,4169755,Agnes Smith,1,-0.2,3.3,5
ojmkpa00,4905342,Elijah Lowe,1,0.4,0.6,5
njdspq85,9318449,Dana Polston,1,-2.1,-3.3,5
ruapig42,7901457,Deborah Johnstonbaugh,1,-2.5,-0.8,5
nnwcva22,3513614,Doris Woods,1,-2.7,-0.4,5
uklyvi04,0798829,Frank Stamm,1,1.5,1.2,5
kiwybu22,9308215,Timothy White,1,-0.8,1.2,5
grxwmd16,5801113,Valerie Mcdonell,1,-1.8,0,2.5
onlmxm66,1860143,Martin Daniels,1,0.8,2.9,5
jxkhxq99,7003416,Toni Ward,1,-0.6,1.1,2.5
ffosza17,4058339,Dennis Lacaze,1,-2.5,-3.3,0
dhxubz60,2717975,Stephen Giusti,1,-1.1,2,0
jieafq38,1110207,Lowell Ward,1,0,1.2,0
rfeyro64,8052884,Tracy Preece,1,-4.2,-0.2,0
ejdbbn71,7117653,Anne Gresham,1,-1,-0.8,0
cjctzq41,2423275,Alice Sullivan,1,-0.8,2.5,0
kbxyxq77,9405094,Brent Myers,1,0,3.9,0
szcyej57,7327021,Kristina Kottke,1,-2.5,3.3,0
xksynq65,7844351,Michael Robinson,1,-2.4,0,0
eekcaw94,0424098,Duane Massey,1,-3.9,1.1,0
kmjmje04,2201338,Claudia Tapp,1,-1.2,4,2.5
lccwry44,8674881,Regina Phair,1,-1.1,2.5,0
ijpknt49,8592214,Wilma Hernandez,1,-0.9,5,0
lhsnwy86,1068007,Earl Steel,1,-0.6,2,2.5
zmdspz66,2105314,Norbert Williams,1,-0.2,-0.3,1.5
ayavwb28,5526439,Louise Curry,1,-1,-0.3,0
xqotgf17,7570285,Rutha Scott,1,-0.6,0.6,0
rydhbq42,9703607,Mary Enz,1,-3.2,1.4,0
dzvuzc60,0693935,Peter Franks,1,-2.3,1.1,0
kpuxcc18,5032991,Angela Carballo,1,3.7,-0.3,0
wpehyk48,7636879,Lisa Lavelle,1,-1.1,2.2,0
rwkdjj37,3108655,Leonard Jarecki,1,-5,-5,0
bmpcdh27,8653680,Joseph Peavey,1,-2.9,-1.5,1
udqmla37,1719195,Betty Whiteside,1,-3.5,-3.1,0
fbwale99,1512261,David Miller,1,-2.7,-0.3,0
plgnsx52,1659398,Hedwig Marcum,1,-0.4,2.2,0
cpxjql09,4918294,Kellie Hunt,1,-4.4,-0.6,0
qpdjaq31,0568325,Traci Carter,1,-2.5,-4.4,-1.4
hugsuz06,8352528,Mary Estes,1,-4.2,0,0
uzcijf56,7921611,Bryan Ruby,1,-1.1,4.7,0
facjef12,5717536,Booker Tovar,1,-0.6,1.7,0
ooobxm97,6830267,Shaun Kelly,1,-1.3,2.2,0
rkgafn06,0544821,Maria Spencer,1,0.4,2.3,2.5
rabcvo66,9861211,Lorrie Young,1,-2.5,1.2,0
hqpwgf57,7137702,Betty Rye,1,0.5,1.2,5
oarjtr35,9122582,Irma Griffiths,1,-0.7,-0.6,0
ikzusx21,7086798,Noemi Shanker,1,-0.2,2.4,0
wpejwl24,8563712,Alberto Heuck,1,0.1,-0.6,2.5
gnjyoe69,5087862,Courtney Luna,1,-1.9,0,0
izztar10,6322476,David Williams,1,-1.4,1.4,0
gahwar31,3471076,Chris Brown,1,-2.8,0,0
zlleif40,3148671,Lisa Keen,1,-0.7,1.7,0
otzkse11,5710579,Maria Potter,1,-2.4,0,1.7
huqyua00,1223098,Gary Sorrels,1,-0.7,0.3,0
ipwqqj69,1581768,Donna Williams,1,-1,0.8,0
knijnd86,0918423,Vera Smith,1,-1.9,0.8,0
oatkok77,8863329,Brandi Mathews,1,-3,-2.1,0
nivrqj48,0140365,Kenneth Lundmark,1,-2.5,-0.6,0
fywlkm30,6206879,Brian Johnson,1,-1.8,0,0
mwpwoz83,5752016,Patrick Wilbur,1,-5,1.7,-99
ebyknl92,9759335,Irene Matt,1,-3.5,-0.8,5
qqwfgg63,1399645,Sarah Asberry,1,-1,1.1,0
sstipj26,9425252,Sara Mccray,1,-1.1,-0.8,0
gvutrj11,0606535,Jeanette Whitmer,1,-0.4,0.4,0
oknspi13,2655236,Jim Alier,1,-2.8,0,0
jkqctd70,5311479,Krystal Arroyo,1,-3.3,-4.2,0
nmglcn99,4203698,Thomas Laffey,1,-2.3,-0.2,0
tgtusr07,3532043,Franklin Hunt,1,5,0.8,0
homjjb16,5212845,Charles Pompey,1,-3.5,-1.5,0
tracvv67,2057947,Tammie Greener,1,2.5,3.3,0
yktqar70,6456466,Daphne Wakefield,1,1.9,5,0
xcdtuj29,3982626,Homer Weaver,1,-3.1,-1.4,5
iurbsv48,9902285,Sandra Camano,1,-2.6,0.8,3.8
vbxrmf56,7118996,Corrine Perry,1,-2.7,-0,3.8
wwoxgc77,9342025,Sue Hancock,1,-2.6,0.8,3.8
siypnh20,3689245,Linda Diaz,1,0.7,1.9,0
fgnfuf61,9015067,Lorraine Hardebeck,1,-2.4,-0.6,0
qbgavj93,0093478,Ben Beasley,1,-4,-1.9,-99
wjiueh11,4558972,Tracey Sharpe,1,-1.9,1.2,5
nqrxbm62,6832765,Roy Mcwilliams,1,-0.2,-0.2,2.5
lsbmdj42,8749567,Katie Jenkins,1,-2.5,0,0
qpeovi08,8854473,Arthur Taylor,1,-1.7,0.2,2.5
kfhabi89,9868331,Luke Jordan,1,-2.4,0.1,0
ronfqy90,0965094,James Cooper,1,-2.8,-1.4,-99
ejsbxy58,9055958,Tracy Amaya,1,-3.6,1.8,5
rndiij37,1961818,Carl Spaulding,1,-3.6,0.3,5
enkmnr42,6104340,Gayle Boggs,1,1,-0.2,2.5
dpcttx11,9011796,Guadalupe Griffin,1,-3.1,-2,2.5
csqiln11,7509496,Elroy Campbell,1,-0.1,3.5,5
xotimd29,4279799,Sarah Grayson,1,-0,0.1,-99
pqsjbs60,3102031,Virgil Hernandez,1,-1.1,-0.2,2.5
lmkwff34,1318724,Theresa Michael,1,-4.5,-3.1,-99
tqetgq54,1619745,Debra Duff,1,-4.5,-2.2,2.5
lnxxtn15,0733658,Doris Vines,1,-3.7,1.1,-99
iquszy36,2190155,Kathy Brown,1,-1.2,0.6,2.5
cmusmy87,3242806,Michelle Barbin,1,-2,2.6,5
byeunw77,5829635,Pearlene Branham,1,-2.6,-1.1,5
wwefdb15,0937404,Charles Villarreal,1,-2.2,1.4,5
flemny14,2524287,Annie Smith,1,-2.3,-0.3,5
erttwp35,0628083,Willie Provence,1,-0.2,0,5
tjureg38,8862315,Jennifer Coleman,1,0.4,1.7,5
mzwcxj36,8385318,Mary Larson,1,-1.1,-0.7,0
exhezk30,1907571,Glynis Mcdivitt,1,-2.5,0.2,5
tyxnsn54,1770685,John Martinez,1,0.3,1.1,-99
vaclhx26,0475793,Kent Ceron,1,-0.5,-1.5,-99
cfaspn23,5882776,John Michael,1,-3.1,-0.9,-2.5
zlbdho52,4987039,David Moscowitz,1,-2.2,1.6,0
uggvai99,6919559,Melinda Freese,1,-1,-0.4,0
aakgtl32,2982271,Marisa Grenier,1,-3.3,-0.1,2.5
kedcnt80,4057481,Ryan Phillips,1,0,1,2.5
nlbequ03,4477097,Angie Landin,1,-1.2,1.2,5
sioqrw51,0581441,Romaine Montejano,1,-1.8,0.6,0
pqvtri39,8265130,Jacqueline Kerr,1,0,0.7,2.5
zbuxah38,5682247,Michael Bliven,1,-4.4,-2.4,5
qhvizc06,6924514,Marilyn Mcdonald,1,-0.5,0.9,5
mtgger07,3996908,Amelia Rauer,1,-2.6,0.6,5
debpzy67,1749992,Ronald Yanez,1,-2.3,-2.3,-2.5
myqeix36,7203401,Emil Austin,1,0,-0.2,5
kowbao63,4668367,Norma Trace,1,-2.5,0.3,-99
dswcza97,4893124,Dominick Fitch,1,-0.8,0.2,-5
xgtjkr65,2974038,Donald Hayes,1,-0.2,-0.4,-99
kikxpk61,2965916,Beverly Villareal,1,-3.7,-3.1,0
ddjpiz85,5985504,Richard Hairston,1,-0.1,2.2,2.5
iyalky34,6006388,Mary Saenz,1,-1.4,-0.7,5
svccej95,3375493,Michelle Rozanski,1,-1.9,1.4,0
cktvvw77,6276578,Wallace Greaves,1,-1.9,0.1,-99
amxkgi86,9868756,Steven Moise,1,-3.6,-1.5,0
ivmshv75,6121945,Christopher Davisson,1,-3.1,-1.7,5
cpopbi00,3726787,Charles Gaffey,1,2.9,3.5,-2.5
lsmpvx12,6730230,Emily Whittingham,1,-2,3.5,5
nybmjx37,6249931,Alec Graves,1,0.4,1.1,5
katean18,6955941,Rosa Barcus,1,-1.4,0,2.5
tcmtca21,2049089,Araceli Merklein,1,0.6,2.8,1.2
urkyph11,5109795,Brad Kelly,1,-1.7,1.5,2.5
qfjkds85,0648117,Douglas Shaffer,1,-3.2,-3.5,5
lebhjg25,0323312,Merri Haubert,1,-2,1,5
gsduha29,4694435,Sheila Stupar,1,1.4,2.8,5
utdtfn88,5210787,Jacob Costello,1,0.3,0.8,0
cgzfov56,2207809,George Pelletier,1,0.7,1.9,2.5
mofwlo44,9911719,Chasity Maranto,1,-1,-1.1,5
hxiaxv22,5558701,Robert Cole,1,-3,1.1,2.5
wosmxy40,5554513,Vincent Carlton,1,1.8,1,2.5
puvrbi34,8356018,Norma Forest,1,0.4,3,2.5
ulvikk04,6998434,Maryann Garay,1,-1.1,0,2.5
ewwbmd62,8220090,Whitney Richardson,1,-2.7,-2.7,-99
szglpb22,9341825,Carole Marier,1,-2.4,-1.9,2.5
ejhgme08,0218839,Melvin Thomas,1,-0.7,0.4,0
pgicrl59,5818551,Willie Shelby,1,-1.2,2.2,2.5
ueeene48,2758559,Agnes Devine,1,-4,-1.9,1.2
zllvsx71,6214283,Rachel Stokes,1,0.7,1.9,-1.2
vbsgud15,5591829,Margaret Smith,1,-1.1,2.2,2.5
blhwlg07,1641989,Michelle Austin,1,-3.5,0.9,3.8
hhmqdl68,2442818,Tisha Fleming,1,0.7,1.7,0.8
ripngv10,5858611,William Burns,1,-1.6,1.1,3.8
ewmarl30,5536599,Noah Smith,1,-2.5,0.2,1.2
tpbymz85,7725991,Elvis Burgos,1,-2.9,-3.3,2.5
sbctba63,1573847,Velma Gordon,1,-1.8,3.5,3.8
qfhaan19,4702732,Rosanna Krug,1,1.5,1.7,-2.5
myhybq28,7370529,Floyd Thomas,1,-2.4,-2.1,-99
qmaipg41,7852179,Sadie Reynolds,1,1.5,2,5
llhtko90,7680799,Matthew Ross,1,0.1,1.9,2.5
fzavxp15,8783114,Geraldine Coles,1,-3.2,0,5
gllkgr18,3155968,Sandra Noriega,1,0.3,2.7,5
shxxxe21,3985155,Wanda Young,1,-4,-3.7,0
iliyzl98,6862827,Audrey Parham,1,-4.3,-0.8,-99
ebaohd19,0603820,Joseph Bruner,1,-1.1,1.5,0
kcnyql45,1352616,Robert Mcatee,1,-1.9,1.5,-99
viwrhe42,5223783,Rolando Barron,1,-1.4,1.3,2.5
hrkdwb83,7562918,Maurine Welch,1,-0.6,-1.1,-99
wkpysx00,9450669,Francisco Mcdaniel,1,0.2,0.4,0.8
nyttjl61,7106762,Joy Lewis,1,-0.5,-0.6,0
vwshme81,3874986,Kevin Patrick,1,-1.7,-0.9,2.5
kypgle34,6802622,Willie Gaffigan,1,-2.7,0.6,3.8
ftrayd37,6901475,Joshua Cole,1,0.2,-0.2,-99
vblaqx23,8057274,Rosemary Martin,1,-4,-0.9,-99
kwsnbh60,9000037,Adrian Kidwell,1,-3.3,-1.3,-99
uwqttj17,4618156,Diane Fulenwider,1,1.9,3,2.5
qyijwr80,4688995,Percy David,1,-2.5,2.4,2.5
zcywka33,1601646,Gary Paul,1,-0.6,0.6,5
kkpcxf39,4601608,Linda Molina,1,0.9,1.6,5
ienyxx72,5439659,Josephine Johnson,1,-0.3,3.5,1.2
vybibl48,1757670,Jordan Heath,1,-0.2,-2,5
sgqykv62,8383725,John Doss,1,-1,2.9,5
kncjrh89,1554119,Michael Kerfoot,1,-1.3,-0.3,0
ymfieu09,5832721,Florence Parker,1,-0.2,0.4,0
fgynqv13,1029279,Doris Iozzi,1,-4.4,-1,0
zdufgj45,9807013,Polly Hecht,1,0.9,2.5,0
dwvoxa86,8794124,Kristen Shorter,1,-2.6,1.5,2.5
lwydzy05,4612100,Norman Caligiuri,1,0.1,3.1,5
uquifi82,6573090,Shirley Mcmillian,1,-1.7,0.5,5
mbxprt06,3308338,Heath Burkhart,1,-1.7,0.9,2.5
bovudz29,4004069,Ryan Christman,1,-2.8,2.5,5
wmrnma08,8466066,David Reidinger,1,0,2,0
bsavhl15,3169310,Marilyn Kimsey,1,-1,2.2,0
ckqplk29,7507318,Jeanne Scott,1,-3.2,0.4,0
mxmdpp69,1280274,Harold Ales,1,-0.3,2.4,0
gxylyi18,1002110,James Abdelhamid,1,-1.3,-0.8,0
ydiboy82,0697975,Mildred Page,1,-2,-1.2,0
ptlksq73,1767655,Stephen Gallup,1,-2.6,-3.3,0
rtcbmg95,9863491,Jane Petter,1,-5,-1.2,0
vxyucv11,2817110,John Kovar,1,-0.6,2.8,1.4
cthuyp99,7051436,Sandra Wessel,1,0.3,3.3,0
kbtckb30,4948982,George Beal,1,-1.9,-0.9,0
teflil62,7044738,Joshua Thompson,1,0,0,0
ugeymi90,9744083,Helen Herman,1,-1.3,1.1,0
innbpd11,2344168,Jason Lazaroff,1,-4.4,-1.7,0
xwjqpg63,4858100,Pedro Martinez,1,-2.7,0.3,0
qujvnb05,8675312,Carrie Goin,1,-2.7,0.1,0
gamkve79,1964900,Mary Coggin,1,-2.1,2.8,0
uxgwcb39,8783442,Keith Hensley,1,-2.3,3.3,1.8
ljtmvk88,6870938,Stephen Pigg,1,-2,1.6,0
vzyqnt67,9405414,Janet Rahe,1,-1.8,2.2,0
mgtggo20,0501486,Nancy Brosius,1,-2.7,-1.7,0
rxruzr23,9700447,Christopher Kirley,1,-0.7,3.3,0
kkqngg06,9523957,Ronald Freeman,1,-4.2,-2.2,0
skmtwd07,2018911,Christopher Allison,1,0.5,1.9,0
gblefa75,9168721,Ronnie Garcia,1,-3,3.3,0
epkudc98,5459309,Gary Whiteman,1,2.4,3.3,0
spsyye93,4393160,Jennifer Ramsey,1,-0.6,3.1,0
elcurf39,6978228,Paula Cureton,1,1.6,3.3,0
gveref72,3116351,Toni Desautels,1,-1.8,0.8,0
pfsnez59,7623388,John Wight,1,-1.1,1.7,0
xsoyex24,3179971,Rose Gray,1,0,1.7,0
jgobix99,9842419,Virginia Pegoda,1,-0,2.2,0
iyztyb77,4436572,Jack Little,1,0.1,4.6,0
hdinsn45,3319144,Jerry Gosman,1,NaN,-5,0
hzfhtt01,7968820,Anibal Landeros,1,-1.6,-2.2,0
ijmkrs46,9333647,Glen Oleksy,1,-2.9,-1.7,0
ecquva18,5757103,Catherine Harris,1,0.2,3.3,-99
beukuq95,3625209,Song Malone,1,-1.4,5,-99
qnquvj05,2566839,Chad Boudreau,1,-2.3,1.7,-99
kzppgw44,4841734,Diane Garza,1,0.2,3.7,0
mgvfzt26,8965793,Gabriela Yamazaki,1,0.2,2.9,-99
aglkwl97,8499487,Charles Tate,1,-2.7,-1,-99
zwrdul60,3151164,Joan Keith,1,-0.6,2.8,2.5
clkpyo49,8119812,Gilberto Manser,1,0.4,-0.2,5
hficqf12,4229872,Elizabeth Verdugo,1,1.9,4.2,2.5
ejhuwq46,3252439,Jared Barnes,1,-1.1,-0.3,5
mfrzru22,8667619,Richard Kelly,1,-1.1,-0.8,5
lcupdj93,5268545,Sylvia Waller,1,-0.5,-1.9,-2.5
ueuunu09,1403968,George Hunter,1,-1.1,-0.6,2.5
bbqwnj41,6102640,Kimberly Denson,1,-2,-2.7,-5
pgzyqj79,7726252,Timothy Altro,1,-1,2.2,5
ssreuv74,3847969,Andrew Clarke,1,0.9,0.3,0
cvvvhn25,7017084,Antonietta Hartford,1,-2.7,-2.8,5
dmgvbr90,3424916,Carla Marshall,1,-0,-0.4,0
xzhbab20,3701722,Derrick Acton,1,1.1,2.5,2.5
rhkyat93,2935488,Vernell Schneider,1,0.1,-0.2,0
gvehqn78,4163235,William Conner,1,0.4,2,2.5
gwwwhz55,6573176,George Eubanks,1,-2.2,-0.8,5
mimzen90,0516680,David Pipkins,1,0.6,2.3,2.5
xsgorh36,0206245,Alan Farley,1,3.3,3.1,5
nrwrzr94,6712369,Miles Frye,1,0,1.2,5
akxyyr66,7448771,Juan Metge,1,-2.1,0.1,5
nrjcph68,8540536,George Horner,1,-1.1,0.3,5
wtpdhq82,3920266,Linda Kranz,1,1.7,2.5,2.5
ftducu40,7590875,Keith Lambdin,1,-1.4,2.9,2.5
cusdbe24,3869826,Hugh Stevens,1,3.3,0.8,5
srkddb11,7685140,Minnie Schramm,1,0,-0.6,5
ukibsx83,8033164,Tracy Anderson,1,-0.3,2.7,2.5
brotug17,2912633,Laura Ballin,1,1.1,2.5,2.5
ysajap37,9815043,Charles Bourne,1,-3.3,0.5,0
xityjh02,5824881,Carolina Castleman,1,-0.4,2.3,5
wurkin88,2358662,Shelley Gordon,1,0,-0.3,2.5
omoucu12,8408212,Mark Bair,1,1.3,2.2,5
xfcjqs91,1477397,Brooke Polzin,1,2.2,1,2.5
hrupbj52,1025892,Barbara Leyva,1,1.7,-3.1,-99
ydjmoy71,3526881,James Graham,1,0.3,0.4,2.5
mnjqwx87,0733365,Annette Harris,1,3.2,0,5
xiclae99,2842233,Margaret Gist,1,0.1,-1.5,0
kjizrp76,1528393,Victor Adams,1,-2.5,0.2,-99
ufrffv55,9514415,Myra Grey,1,-1.5,-4,-99
dufhqr95,3791518,Edward Sherman,1,0.4,4.2,5
tncsyi77,4001506,Richard Thoburn,1,-3.3,-3.3,-99
vksfhg15,8655544,Terry Lynch,1,3.3,3.3,0
mhemzy94,6852410,Robin Chamberlain,1,-0.3,3.6,-99
oadxjb01,4321494,Dana Pelletier,1,-2.1,-1.4,5
yatffv24,6982660,Donald Thibeau,1,-3.3,-3.3,-99
yfavpv04,6489586,Thomas Sherrill,1,0.8,0.7,0
iwtfyv90,6629334,Christopher Delaney,1,-0.3,-0.8,-99
iyipmn39,1663824,Lonnie Quinones,1,0.5,1.7,-99
xisuge36,2238822,Jose Bobbitt,1,-4.6,-1.2,-99
hgeboy22,5007742,Eddy Torros,1,-1.8,2.1,-99
tbdddg92,4942772,John Heyer,1,-1.6,2.6,-99
xtttxm98,9096228,Joanne Viramontes,1,-1.2,3.3,-99
pykdme22,9015998,Mike Sutton,1,-2.1,4.8,0
ifogap26,7570393,Kelli Mcgregor,1,-3.2,0,-99
jhercn78,6542691,Jane Cazares,1,-1.7,0,-99
hsplng84,8359064,Clarence Johnson,1,-2.4,1.2,5
pzquyv55,4421016,Alberto Troche,1,-1.2,0,-99
sdyhcs14,5658082,Newton Rickman,1,-0.3,5,-99
dtwjzl14,8368956,John Eckhart,1,-3.4,3.3,-99
xzetgo84,7313553,Steven Viviano,1,-4,2.5,-99
xafsmw29,4857253,Hal Condren,1,-3.6,-0.6,-99
zruwko37,7312877,Shannon Short,1,-0.9,3.3,-99
pcjpme65,3105020,Rick Cavanaugh,1,-2,3.9,5
tzkwci92,8912211,Donald Macqueen,1,-2.6,3.3,-99
kfvzup66,0937170,Joyce Romero,1,-3.1,1.7,-99
qvsotd66,5138552,James Wood,1,-0.7,2.9,0
qeihxp35,1405390,Thomas Driscoll,1,-3.3,2.6,-99
ztcywh10,1612584,Ashley Ramsay,1,-4.2,5,-99
zrfqzt63,3143093,Jonathan Okamoto,1,-1.2,3.3,5
tfnahz09,2175634,Nathan Bynum,1,-1.4,1,-99
kecnzs61,8097103,Lisa Mccarthy,1,-2.7,3.6,5
ylucwq64,5746572,Harold Penrod,1,-2.3,3.3,-99
ijivmo16,6864426,Judy Poulsen,1,-4.5,0,-99
bhducc75,6807205,John Tramel,1,-4.4,-1.7,-99
rlwwvt72,5378033,Shannon Lauer,1,-1.2,1.7,-99
tyhaer78,0840653,Ricardo Haley,1,-1.6,3.1,-99
ipdjsf65,1501809,Michael Samson,1,-1.3,3.9,5
ucvmdf48,4843548,William Griffin,1,-0.3,2.8,0
kzgibl85,0918800,Connie Whitesides,1,-3.5,-1,-99
jslwrk59,4683127,Desmond Williams,1,-2.3,3.3,-2.8
eeyffc29,7375626,Carla Agosto,1,-2.4,-1.9,-99
namkuc48,5502586,Sammie Keller,1,-1.6,2.2,-99
ljldzs88,2677560,Tina Bath,1,-1.7,4.6,-99
uvsmfp44,3057649,Maxine Curran,1,-0.9,2.5,-99
uaeyri17,8316031,Chester Lujan,1,-2.4,3.3,-99
pndjyn11,9303778,Jessica Lewis,1,-4.5,2,0
gwntiq57,3794024,Deborah Serrano,1,-0.9,1.7,0
bwzhza40,7305730,Sharon Krieger,1,-2.9,1.7,-99
kkaute08,7858559,James Hobart,1,-3.2,0.6,-99
tcwmmj36,6555723,Mary Tanner,1,-2.8,1.7,-99
lhynuf57,7793896,Frank Cline,1,1.1,5,0
obnghm45,2893095,Horace Williams,1,0.7,3.3,-99
zylvjz16,3521796,Wayne Gooch,1,-2,0.8,-99
cmesig23,1912068,David Butler,1,-2.8,1.7,-99
cncpik86,2765003,Brenda Roop,1,-3,1.1,0
lfpogk39,2386065,Sharon Weaver,1,-0,5,0
xrowgo58,4178255,Beth Koller,1,-2.8,-1,-99
cybcbm33,5040443,Adam Harris,1,-3.1,2.8,3.7
vnntzt82,1225683,Karen Threatt,1,-3.5,1.7,5
adanmt01,8628514,Debra Ware,1,0.3,-1.9,2.5
vbjywp12,5841391,Sam Nelson,1,-2.5,1.7,2.5
sffcnt11,1734184,Richard Steins,1,-0.8,2.8,5
fjvagx87,0687755,Peggy Williams,1,-1.6,0.9,0
sdxawq85,9985700,James Garney,1,-1.7,-1.7,0
kkyiuz12,7932770,Mary Lockwood,1,-2,1.1,0
wsdobf93,2437106,Eva Daugherty,1,1,5,0
xhnvob11,1164889,Rodney Kell,1,-2.9,2.5,0
rmjqmi93,4425158,Matthew Wright,1,1.2,2.3,0
qoakrj09,6368673,Cathy Furbee,1,-5,-1.7,-99
vsjaha11,6072372,Scott Faley,1,-0.1,-2.5,-99
wepzka29,1884886,Patricia Cox,1,-2.2,-2.2,-99
hartym03,1994440,Tory Johnson,1,-2.7,0,-99
vhtzlb10,8373948,William Prieto,1,-2.6,1.7,-99
sgeznn16,7682685,Shawanda Ivy,1,-3.3,-3.3,-99
hblpqy81,9429351,Kathleen Hill,1,-1.8,-0.3,-99
bgvgag53,2994440,Mario Simpkins,1,-3.3,-1.2,-99
cddwfy57,5972170,Adrian Reaves,1,-3.3,-2.8,0
vxovgf36,9828661,Lewis Osborn,1,-4.1,-1.7,-99
egjiyb32,5984677,Hector Labbe,1,-3.6,-3.3,-99
tykkwg18,2848056,Kristi Green,1,-3.3,-1.7,-99
bvpqjv07,0916389,Jason Curry,1,-3.3,-1.7,-99
mznlzc46,3927318,Sharon Hillman,1,-3.8,-1.2,-99
tapvjn39,0840837,Marjorie Branch,1,-2.9,-1.1,5
ctbrya37,1974064,Lisa Pippen,1,-4.3,-0.5,0
lfifaa38,3113888,Renee Krawiec,1,-1.9,-1.1,-99
fifdhc48,7048799,Alberta Ghosh,1,-5,-3.3,-99
wvklun83,2418745,Brittany Caraballo,1,-3.8,-1.2,-99
fftydn27,1423371,Irene Olson,1,-3.7,0,-99
uubuqh93,7386964,Neil Cody,1,-2.1,0,5
fahafu28,6906617,Steven Buchanan,1,-2.1,-2.5,-99
fadxvx89,2497013,Lawerence Obrien,1,-2.4,-0.8,-99
kxtllx82,2593779,Edwardo Schmatz,1,-4.2,-1.7,-99
ygapyc27,4979603,Arthur Burkett,1,-2.9,-4,-99
vemcgz53,2164325,Daniel Kiger,1,0,-1.2,2.5
yvjrvk96,1932691,David Herriman,1,-3.1,-2.5,-99
vitjbw80,0222535,Sarah Grant,1,-2.8,0,-99
wdghwr41,1247918,Kenneth Chase,1,-3.2,-1.4,-99
fylybi43,7427212,Roy Frank,1,-2.9,0,-99
hsrqdq24,5635997,James Harrison,1,-3,0.6,-99
spegso90,4406341,John Heefner,1,-3.7,0,2.9
kzvfnv75,3544779,Leroy Bassett,1,-2.8,-3.1,5
qyorkn64,6418320,Stephanie Cartwright,1,-4.4,0,-99
tcnyqb78,6944501,Sara Nichols,1,-3.9,-1.7,-99
pzbtki79,1541561,Diane Pruitt,1,-2.9,1.1,-99
uyaefe07,2191695,Susan Fobes,1,-3.1,-2.5,-99
rzkyhf05,8964154,Guy Venecia,1,-4.2,-1.7,-99
hakhqm32,8279479,Toni Brewer,1,-2.2,0,1.7
xcdhmq56,7263159,Jeffrey Barnes,1,-0.6,2.5,5
ihzjym27,0779642,Patricia Fritz,1,-3.3,-1.2,-1.7
micqcw84,8878272,Yelena Crew,1,-1.9,4.6,5
qywcml48,6792770,Roger Deguire,1,0.8,2.3,2.5
ypltrs02,5081743,Michael Dillard,1,-0.8,1.7,5
eybxza79,9725058,Mary Cropp,1,-2.3,1,2.5
dpqwiq76,7012090,Cary Haymaker,1,-3.1,1.1,5
mhtxaf72,6326424,Kelly Gonzales,1,0,2.5,5
ozrzxi22,4459637,Sharon Sherman,1,-1.4,0.8,5
gpacvl65,7118466,Pete Nakagawa,1,-2.8,-2.2,-99
swmzsc94,0734685,Johnny Williams,1,-1.1,1.7,5
wgaqmm75,2734514,Desiree Koehler,1,1.3,2.4,5
rsnvri68,1332804,Fred Jones,1,-1.1,1.7,1.7
siwljv65,7505015,Patricia Hollis,1,-2.3,3.1,5
qbyeld83,2338400,James Webster,1,0,3.3,0.8
gzqkbu85,6363234,Lisa Villanueva,1,-1.7,1.7,5
aamclh52,1571817,Lazaro Obryant,1,1.7,3.3,5
bhlzvb88,4935622,Mason Laubach,1,-2.4,0.8,5
bstlbi14,1976919,Michael Williams,1,2.1,1.7,5
uxgrzn16,3065269,David Brown,1,-2.5,-0.1,5
nrcurw35,2567864,Deanna Smith,1,-0.2,3.3,5
nsyizv98,8373302,Marlene Schamp,1,-1.7,1.1,2.5
bkuxym62,1860112,Kristopher Wong,1,1.1,3.4,0.8
rekwfs23,1968842,Althea Robey,1,1.3,3.2,5
oddzqs39,8221502,Michael Gonzales,1,0.8,2.1,5
efiwdr22,5481260,Jimmie Boyd,1,-1.9,1.4,5
ztbsta29,9102062,Roxana Parduhn,1,-1,1.7,5
tiuyfh76,8254802,Lance Riley,1,-1.7,-1.7,5
jljtzb04,4397169,Bridget Lipford,1,0.3,-0.1,2.5
dzfshh67,3270674,Gloria Woods,1,0.6,4.6,5
krsvsr03,9919092,William Lewis,1,-2.9,0,5
lopmtk76,7497764,Aaron Mcquirk,1,-1.7,0.4,5
niwpyj24,7448921,Myron Acklin,1,1.2,2.2,5
ncgyjm28,8320846,Stacey Faust,1,-0.8,3.3,5
mztwxa29,1796244,Christopher Moore,1,0.6,3.3,2.5
jrjqqv40,6028131,George Crouse,1,-0.3,1.1,5
ogwwzf27,3521199,Rachel Berthiaume,1,-1.2,3.3,5
