uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred,adviser_name,staff_id
vtwlve62,8573721,Patricia Crystal,1,-99,-99,-99,-99
vhxxjh81,4572497,Kevin Taplin,0,-0.2,1,4.1,3.2
msbewi29,0245483,Diane Le,0,-0.2,3.9,4.3,4
xdhbxb23,8644827,Earl Edwards,0,-3.3,0.1,-0.9,-3.8
khkzgh05,6371010,Donna Miller,0,-1.3,1.2,2.3,0.5
yzmfxv79,0685855,Joseph Velez,1,-1.9,4.2,2.2,-4.8
afhnou59,1951181,Rita Arispe,0,0.7,-0.9,-1.4,0.4
nnayqr84,0871357,Tamar Hunter,0,-0.8,2.4,1.5,2
hoapsb60,9306045,Daniel Matthews,0,0.3,1.3,3,2.2
aqixjy87,4087302,Nora Ortiz,0,-0.3,3.7,4.1,3.4
xkoizw90,3229332,Mike Neel,0,-1.3,1.3,1.4,-3.7
xsuqfk20,4755057,Ann Michaels,0,3.7,3.6,3.2,4.8
ijabwf68,9782164,Matthew Aubrey,0,1.3,3.4,3.4,2.7
jbahea01,1710687,David Smith,1,2.1,4.4,4.3,3.5
vnciwk26,7554870,Debra Cooper,1,0.8,1.6,3.7,-4.8
fehqoi14,1309411,Howard Toney,0,-1.3,-0.3,0.7,1.1
ngadkw87,3941775,Susan Todd,0,0.7,3.5,1.9,1.9
mavwep31,2733720,Teresa Oszust,0,-3.5,-3.3,-2.3,2.9
wafzss78,8449127,Eliseo Back,1,-0.5,2.9,4.8,4.2
odarwm08,1907004,Barbara Compton,1,0.6,3.1,3.2,-5
oclmqs14,3777686,David Wagner,0,-1.4,1.9,0.5,-2.1
uwbceb03,2868280,Virgil Swenson,0,-0.1,1.3,3.3,-5
dbppoa94,0180919,Shelley Goss,0,-2.9,0.3,0.1,-0.1
sgwhhz78,7734006,Angela Gascho,0,-1.5,1.5,4.6,1.9
stsxrw73,1731467,Quinton Ferris,0,-3.1,-0.9,-0.4,3.9
rsnrsn90,9262023,Francis Stevens,1,0.7,4.3,1.5,-3.9
gdoncb54,7703651,Suzanne Potts,1,1,2.7,2.5,2.1
ucgrer09,9403897,Jesse Odonnell,0,-4.3,-3.1,-2,3.2
hntrrg64,9330238,Phil Charles,1,0.4,0.5,3.7,-1.6
idohns72,7477084,Valerie Trump,0,-2.1,1.9,2.9,3
nglwnj49,2599008,Nicholas Walker,0,1.8,4.9,4.7,3.1
qdppll53,1467881,Thomas Washington,0,-3.1,1.8,1.3,-1.3
vrvvrw09,0943944,Barbara Clarke,0,-2.3,2.4,1.7,3.4
rrggzn17,2281089,Teri Mott,1,-0.5,1,1,-5
qbxget85,9693297,Jerry Helm,0,-0.1,3.1,2.6,-3.5
pjxnip35,3655582,Sophia Sensabaugh,0,5,5,1,4
zqgqvb13,9230024,Shawn Harkey,1,-2.1,0.8,3.8,-4.9
iyqkvf61,6298919,Michael Fernandez,1,2.3,1,-99,2.4
ehvjkq48,2772046,Michael Rasmussen,1,0.1,1.3,0.7,-1
fkkjdd85,0912581,Wesley Bryant,1,-1.4,2.5,4.9,4.6
qsngfd70,2335721,Zachery Cattaneo,0,-4.1,-4.5,-3,-5
jxlvvq68,2252061,Carlene Bradley,0,-2.5,2.5,4.6,4.8
xaekya57,6024485,Victor Cardillo,0,-1.9,3.1,2.1,2.8
zhuljt01,0600034,Brian Roby,0,-0.8,2.1,2.5,1.5
dsabig89,5751299,German Goins,0,0.2,1.2,0,-0.7
ishdsi40,3114602,Tony Gorney,0,1.6,3.7,4,-1
hgytaa12,1968778,Keith Solis,1,-2.5,1.7,4.8,4.9
uviiuy05,3881428,Norma Hoot,1,-2.6,3.8,3.5,3.2
uaiyvw62,7614557,Dollie Every,0,-0.7,2.9,2.9,-4.6
gjhxis07,7190900,Cindy Bebee,0,-1.4,0.8,3.8,4.1
gkotmb07,5950126,Margarito Rogers,0,0.2,2,3.4,0.7
fyqflu51,2753644,Delbert Hines,1,-2.3,4.3,4.1,-2.7
arvqwq31,0943777,Kristine Wright,0,-4.3,-3.9,-3.9,-2.9
awrvet18,5284898,Rebecca Taylor,0,-0.3,2.1,4,2.7
ldfobr64,2715273,James Siebold,0,-2.8,-1.2,4.4,3.6
aaarqm97,3664997,Lee Richardson,0,-0.6,3,4.5,3.1
qoxglb94,5831058,Kathleen Johnson,0,0.6,0.2,1,4.1
tgbfui67,8306464,Buddy Clay,0,0.6,2.9,3.1,0.4
pirkbi47,2247334,Leana Litton,0,-2,1.7,2.8,2.3
wiogmo87,3375123,Carolyn Crosby,1,-0.7,2.5,2.9,-3.3
hgrisq62,7119382,Lisa Thomas,1,-0,4.6,3.5,1
dafeqh73,9607134,Adriana Fitzloff,1,0.4,1.5,2.9,1.6
xnfwuw70,0645522,Nicole King,0,-1.8,1.5,1.7,0.4
asewyd75,9241638,Jeannie Ramirez,0,1.7,3.1,3.2,1.9
jjstqa36,5081733,Willie Bennion,0,0.3,2.2,3.5,3.1
lexyla40,4539288,John Sexton,0,-3.7,-2.8,-2.6,-4.3
elpdwa35,0427054,Florence Flowers,1,3,5,4.6,3.7
jwvaah40,7581156,Lester Patty,0,-1.8,0,4.7,4.8
tzoyze96,2672556,Terri Ming,1,1.4,3.4,4.6,3.3
rctyov85,3626751,Lois Nyland,0,-0.8,3.3,2.3,4.7
jcjzzq83,2835367,Jesse Spencer,1,-1,-1.6,3.9,2.1
bucsnw07,7191819,Nora Mayrant,1,-1.3,3.4,3.8,0.4
lxcolw39,8984226,Mark Obrien,0,-0.6,0,-0.1,1.7
yuptks14,7712437,Lourdes Donald,1,-3.4,-0.8,-0.6,-4.5
nujolj70,2173685,Andre Smith,0,-2.3,-0.8,2.6,1.2
vliwno89,8132532,Edward Holscher,0,-1.2,-0.1,3.2,0.1
pifndt91,7172429,Stacy Gates,1,-3.4,-1.9,-2,-2.1
ginakh78,2295121,Samuel Hawthorne,0,-0.9,3.3,2.4,1.8
gtvinx53,7958346,Nicole Allen,1,3.7,2.7,3.3,3.6
bpjnar77,1539104,Janet Mahn,1,1.3,-0.6,4.7,0.8
kexvus00,6511782,Michael Bennett,1,-2.3,3.8,3.8,4
ropipz54,2292005,Clemente Townsend,0,-1.1,-1.3,1.4,2.1
eildwj47,3181813,Gertrude Windham,0,-1,2.7,3.7,3.5
nwzevk22,6394439,Ray Willis,0,-0,3.2,3.3,4.2
nhteao44,8116412,Joanna Page,0,-1.6,2.2,2.2,2.7
holvqn35,8347274,Evelyn Roddam,0,-0.1,0.8,2.9,1.8
dgmzsu62,4386454,Cynthia Scott,0,-1.2,1.8,3.3,2.6
qfqocj49,2930144,Brandon Whitaker,0,-2,1,3,3.5
rpuxgf21,1474978,Gary Miller,0,-0.1,3.8,3.6,-3.5
zrkgbg84,1527590,Stevie Meyer,1,-1.4,1.8,2.8,1.6
ozcbtx89,6988846,Edward Loiseau,1,0.5,2.1,4.1,4.3
tfdtdk69,5480001,Steven Gephart,0,-2.1,2.1,1.7,2.5
htiudl07,8580541,Freda Hibbard,0,1.1,4.6,3.9,4.4
ijwsnu07,7262404,Carla Bass,1,-0.6,4.2,0.4,2.1
pckjoh42,7469368,Annie Helmus,0,1.9,2.8,3,2.5
igwlhb57,4321851,Martha Mcdermott,1,-3,2.2,2.5,4.3
lzlptf75,1913676,Marcela Baxter,1,-2.6,4.8,3.5,1.8
zqorsk57,7088818,Shannon James,1,-1.1,2.6,4.7,1.5
ooodde05,3102201,Sally Treadway,0,-1,-0.8,0.7,2.7
mpqwsf32,3744569,Kelly Liff,0,-99,-99,-99,-99
akrljf02,4819184,Kevin Grimes,0,-1.1,1.3,2.2,1.4
qxyxcr63,6551888,Delbert Einhorn,0,-2.3,-2.2,1.4,2.9
gehmrd40,0406114,Jennifer Rincon,1,-0.9,-0.6,0.5,1.4
lmytoe68,6866555,Herman Cole,0,-1.5,1.5,2.2,2.8
vhwhkc34,8030679,Robert Johns,0,-4,0.3,1.6,-2.1
cpjzha36,4172826,Anne Susko,0,-0.1,2.5,3.4,3
chznbh56,1727259,Walter Frerichs,0,0.7,3.3,5,3.7
veczkh84,4302491,Clara Valenzuela,0,-0.7,2.4,-1.7,-4.9
qgbzsb28,1639426,Timothy Gurwell,0,0,0,-99,1.9
hnqfzt71,6445549,Morris Maldonado,0,0.3,4,2.6,1.9
rjpemg21,0473876,Stephen Hall,0,-1,3,4,3.7
nshbhq81,4337264,Christopher Fair,0,-2,1.9,2.8,2
akfrht09,9281852,Howard Mathews,0,-1.5,2.4,4.5,-4.6
rwoiqj02,1754510,Annie Sanborn,0,0.7,2.4,3.4,2.9
mdteay38,9339966,Anna Keyes,1,-0.2,4.1,4.1,2.1
amtaoi19,2792006,Vincent Fields,0,-1.9,1.1,1,-0.6
eimfng99,3599515,Katie Butler,0,-1.5,-4.9,-4.2,-2.8
hikqld55,0025918,Norma Price,0,1.4,1.6,2.1,4.3
syhive44,4742476,John Hernandez,1,-0.4,3.9,2.5,-0.7
ccgpxn97,1549922,Yolanda Johnson,0,0.8,2.2,3.5,-1.1
ejxevj63,5083114,Lucy Rogers,0,-1.2,2.5,4.4,3.5
mlpisn37,7669592,Wendell Webb,0,3.1,5,4.6,2.9
txtalv85,5956231,Norman Windsor,1,-0,4.7,2.6,-3.9
geekdg68,6312570,Bernard Wiley,0,0.2,3.5,2.6,4.1
xjmskm76,2233149,Joseph Smith,0,-2.1,2,3.7,3
qgldzw78,5480685,James Richmond,0,0.4,3.8,5,3.4
kkxtxz26,1499713,Leonard Panahon,0,-0.9,4.1,4.2,4.3
wwqgab97,4518981,Mary Vonbraunsberg,0,-4,-3.9,-3.1,-3.4
alrjtk62,0573029,Kira David,0,0.1,4,4.3,-0
nedlqm22,9771370,Susan Baker,1,-1.2,4.3,3,2.4
bcnofd64,8075934,Donnie Garner,0,-0.4,2.8,4.7,1
ddrooj18,8725912,Rachel Leggett,1,-1.7,3,2.1,-4.9
hqicwl32,4931404,Tiffany Billups,1,-99,-99,-99,-4.8
wtixze47,9146005,Steven Gibler,0,-99,-99,-99,-99
ziwrms64,6094524,John Hatton,0,-4.9,-4,-5,-3.6
ckqzep81,1455519,Mildred Mcclendon,0,-2.9,-3.1,-1.8,-4.8
rbztuw54,0622289,Emily Comans,1,2.3,3.5,2.9,-1.8
foiwsh71,5681837,Glen Lim,0,-0.3,2.3,4,3.7
tlrhpb51,2157061,James Collins,0,0.8,-0.5,4.2,3.3
xkvhjz97,9886520,Stanley Whitehouse,0,1.3,3.8,4.7,1.2
vtdbsi67,5420413,Robert Evans,1,0.2,3,3.9,3.3
kfmbjb89,0535183,Coleman Munoz,1,-1,-0.7,-1.5,1.7
kaxuyq03,1646332,Stacy Hansen,0,0.5,4.9,4.8,3.9
alvaij48,6174844,Hector Harris,0,0.3,2.3,2,-4.7
ymqcdc50,4141356,Maxine Lacasse,0,-99,-99,-99,-99
uwzfgn07,5704952,Irene Hall,1,0.3,3.2,4.4,2.6
jnmjjy70,3791574,Sylvia Rancourt,0,-0.2,2.2,2.3,2.6
wetswu91,8257003,Dorothy Mizer,0,-2.6,3.1,4.7,1.9
bhppsr25,9958016,Edward Perretta,0,-0.7,0,3.4,3.7
nhluhz88,6104254,Melissa Schier,1,-0.3,1,0,3.2
jnicav55,4045085,Nelson Young,0,-0.3,0.1,1.1,2.1
whnlxh34,1528575,Laurie Mcdonough,0,2.2,2.5,4.6,1.6
xwiypf48,7251333,Leona Miller,0,-1.8,2.9,4.1,4
pkkqku29,4448716,Jackie Johnson,0,-0.4,3,2.7,1.9
mpfhwq61,6360466,Anthony Longtin,0,-1.1,1.9,3.5,2.6
sonjzh07,9621501,Kendra Train,0,-0.3,4.1,4.3,-2.5
uvduds88,6974983,Jacqueline Fuller,0,-1.1,3.1,4.6,0.3
eojeza43,9620709,Andrew Tamez,1,1.4,4.1,4.2,3
vzxqbg24,7959887,Nichole Thurston,0,-0.6,3.4,4.6,3.4
brpbaj75,9576503,Regina Ellis,0,-0.5,2.5,4.6,4.9
kipvig23,8626288,Jonathan Mcgehee,0,0.6,-1.1,3,3.4
nbfpno02,4339361,Lloyd Weatherly,0,1,2.7,3.9,0.5
wzhlqz69,9051364,Christopher Hicks,0,-2.5,-3.3,-3.3,-4.8
colhnr23,7099888,Lucille Miller,0,-1.6,-0.1,4.1,3.7
yxpubc63,2379454,Inez Cuomo,0,-1.2,2.7,3.7,4.2
zshpcu86,5323126,Helga Allison,0,-0.6,3.6,1.4,3
iztbph75,3486150,Elvis Giles,0,-1.1,1,2.3,2.2
kywoat45,6636216,Michael Edwards,1,-2.9,-2.4,-0.3,0.4
wywpip70,0035053,Cleo Snipes,0,0,3.5,4.6,-2.9
exphvc48,5927951,Shawn Murphy,0,1.4,2.8,4.5,2.9
scqors92,8294057,Virginia Landing,1,-0.7,3.6,2.8,2.5
olmrrr45,5379680,Paula Hoffman,1,0.8,4.2,4.5,1.1
pumpjz52,6482050,Jodi Gallagher,0,1.5,3.4,2.9,-0.6
brnfph91,2995629,Connie Strunk,1,0.2,1.6,4,3.4
qeinnj96,9320733,Morris Clemens,1,0.3,3.7,2.8,-4.9
imrzss61,7659388,Jose Lastufka,0,-2.5,0.8,4.5,3.1
zkdzva06,3501080,Johanna Henderson,0,-0.2,2.2,3.5,0.2
fwqtbr53,3862909,Marilyn Pickett,1,2.7,2.2,4.4,2.1
udabtx24,2091853,Edward Davis,0,1.1,3.2,3.9,0.8
lnupjp60,8951751,John Blanding,1,-0.6,4.7,4.6,1.7
qbhfwk88,7051436,Jeffrey Hoffman,0,0.8,4,3.8,4
wexjrn12,8269272,Alan Flores,0,-5,-1.9,-5,4.4
wutiiv04,9486375,David Mcclure,0,1.1,-0.2,3.2,4.3
fjzxju25,8072076,Eunice Jones,1,-0.6,4.2,4.7,-1.5
kvpwcz20,4628573,Derrick Wolf,0,-1.5,4.4,4.5,1.6
dljekg31,1275261,Tanya Laird,1,-1.3,1.8,3.2,-4.1
gvzbuj68,2379434,Barbara Hoare,0,0.8,4.8,3.8,3.6
bpscqx86,5354139,Amy Knight,1,-1.9,2.5,4.5,1.5
ennqcs04,2849372,Brett Harrington,0,0.7,1.7,3.7,4
zjmtbb89,5374393,Tommy Napier,1,-99,-99,-99,-99
esuqlb80,6427772,Brenda Stanley,0,1.4,3.2,4.2,3.1
ojepyj18,1924270,John Scarberry,0,2.1,3.1,3.8,1
lqoxqx82,1878283,Charles Ledbetter,1,-0.5,1.1,3.8,3.5
haadts74,8767667,Jesus Silva,0,-0.4,2.5,2.5,-4.9
rqeukc04,5029829,William Guard,0,1.6,2.8,1.5,4.4
mjvjel23,7842045,Jason Hackett,0,0.8,0.2,1.4,0.1
xnffdb17,5542385,Ethel Jordan,1,-0.2,-1.4,-1.2,4.6
ceyexb31,1149819,Victor Alvarado,0,-5,0,-99,4.7
jajrka06,2484710,Ada Vencill,0,-0.4,1.4,2.3,3.4
gfnjnq47,3682316,Mary Jones,0,-0.6,-0.9,4.4,3.9
jtwqkj03,8958992,Lewis Durant,0,-3.4,2,3.1,2.7
tikbrf93,5311110,Teresa Taylor,0,-2,-0.8,0.9,-1
fzhphc21,1019752,Dawn Miller,0,-3,2.3,2.7,3.2
heuddh32,4672124,Scott Tape,0,-0.6,3.6,3.8,2.3
ayofos07,8154704,Jenifer Hyett,0,-0.4,0.5,5,2.7
znulge20,8967574,Billy Jones,1,-0.2,4,1.6,1.7
ezyaed23,8640919,Latoya Hamm,0,-0.4,0.9,2.3,3.4
ucstqz52,9896239,Sean Fote,0,-0.2,1.6,1.2,0.2
dywqbx18,1569869,Leslie Stulce,0,2.3,4.1,4.4,2.4
lspxnr83,5630248,Marvin Tarwater,1,-2.2,1.4,1.6,0.3
zqhnfy38,7763527,Carl Knapp,0,-5,-5,-5,-99
poglin60,5627082,Richard Bader,1,-0.3,1.7,3.6,3.9
wlecqa85,4180189,Ray Doyle,0,0.3,1.8,3.2,3
yulxny12,2275912,Miriam Sones,0,1.6,2.7,3.8,4.5
slvsln27,5459989,Scott Thomas,0,0,5,-99,5
gqedpf70,5564785,John Bonney,0,-1.3,2.6,2.7,4.3
lkctmq52,8678705,Kimberly Adams,0,2.4,2.8,4.7,0.5
lprkmd45,8242969,Wayne Haywood,0,-1.2,2,3.3,0.5
yvxkpf40,7625677,Nellie Ayala,1,0.1,4.1,3.1,4.1
vkluvz62,2119980,Melissa Mauldin,0,-2.4,1.9,4.8,2.1
hnqeth55,7727781,Delores Henderson,0,-1.3,2.7,1.8,4
kujayn69,5904236,Humberto Diaz,1,1.9,5,3.8,3.8
jdejqe71,2805860,Melissa Bray,1,-4.5,-1,-5,-0.5
sofhuj83,8538692,Kathleen Miller,0,-0.2,3.8,3.9,3.6
xhgpde28,9390910,Raymond Goshay,1,-0.4,4.5,4.6,4.1
eehfpc04,1577726,Lynna Salley,0,-1.3,5,3.9,4.4
hncnad25,9200664,Myrtle Conner,0,0.9,4.2,3.4,3
fjdszh88,6803611,Edgar Baillargeon,0,2.2,5,4.9,3.7
etufbx47,1172327,Joseph Maine,1,-1.3,2.2,2.4,-2.1
gwkthi38,9133820,Barbara Walters,0,-0.9,2.2,1.9,3.6
htdiqd32,3125241,Pablo Garcia,0,1.1,2.5,1.9,1.5
kotvgo75,2987353,Clyde Wallace,0,0.6,4.3,1.5,3.8
qgtood35,9727066,Eunice Ziolkowski,0,-2.5,-2.5,-5,-1
omuruw79,3567246,Roy Crespo,0,1.4,4.6,4.1,2.2
ppcmqh55,3531830,Constance Olenick,1,-5,-5,-5,2.3
xztikk45,1198644,John Lawrence,0,-0.7,2.6,3,4
bkmwfq32,3058217,Cheryl Jones,0,0.5,3,3.5,3.3
xrcogl85,6882283,Clarence Brubaker,1,-3.4,-2.5,-1.5,-3.8
kadujf92,9703766,Ruth Johnson,0,-3.3,0.5,4.8,4.4
qiobsw69,6313245,Larry Carney,0,1.3,4.1,4.2,3.1
imupfu91,1363364,Nannie Lee,0,1.6,4.5,4.9,1
oidill83,6530596,Sherry Sargent,0,2.2,4.6,4.5,3.3
ocnmze77,9044746,Sandra Stewart,0,0.5,0.8,2.2,0.8
eztbzk62,9562848,Sara Puffinburger,0,-1.2,3.8,2.7,3.6
ovexez61,3926149,Jacob Torres,0,-1.7,0.8,0.6,4.2
upyxqk10,8661373,Kim Brown,1,2.7,3.4,3.9,4.8
qqlwae33,9791045,Max Wolfe,0,0.1,0.9,4.1,2.8
pbnkdt97,0956306,Juliana Gerber,0,3,4.8,4.7,3.9
frbrun26,1172100,Chrissy See,0,-0,1.1,3.1,3.1
fxgwuw89,6708160,David Mischler,0,2.1,2.4,4.6,3.9
vuxlky27,8331734,Paula Schoen,0,-0,3.8,4.3,2.3
kmlsjq56,7694439,Linda Jones,1,0.8,2.3,3.3,-3.1
oduioj28,3104865,Troy Turner,0,-0.2,2.7,3.1,2.8
xhezzc65,1934990,Thomas Curbelo,0,-0.2,2.9,2.8,-1.6
kphcbp83,2408016,Joseph Reed,0,-1.8,0.3,-1.2,4.4
wvhwhn18,8156723,Janet Rhodes,0,-1.2,-0.3,0.5,-3.2
uqtovc36,0360268,Chong Ekmark,1,-0.7,0.4,2,3.4
mdqkut18,8861448,Amy Dixon,1,-1.8,0.9,4.3,3.5
yiefjo82,6303411,Catherine Ford,0,1.6,2.9,3.5,3.2
jnaxyb70,2828125,Randy Brown,0,-0.3,-0.3,1.1,0.6
yebtqz75,6023722,Laura Lee,1,1.8,4,2.5,2.1
ppagsj66,9710251,John Gaston,0,-1.9,2.3,0.1,-0.9
rdiwgd77,8440084,Bryan Webb,1,2.9,3.8,4.5,2.8
fkfani20,0855268,Kenneth Thompson,1,-0.5,3.1,3.7,-3.9
jnctee13,1606770,Jospeh Madrigal,0,-0.8,2.9,4.6,4.3
onsgcs59,2709692,Regina Martin,1,0.3,2.3,3.4,-0.1
qmwpfi82,6172093,Antonio Soto,0,-3.8,0,-5,-5
konhli46,7894247,Linda Bishop,0,2.2,4.7,4.6,3.1
bcswtu76,6923073,Patricia Brown,0,1.4,3.2,5,4.6
hxdesi30,7396180,Lucila Allen,1,-3,-0.2,2,2.2
eqscvm85,4387652,Dalton Landry,0,0.7,3.8,3.6,-3.1
owgvfe78,2136957,Roy Stiles,0,3.1,4.6,4,3.1
jqkamo87,6217299,Matthew Schwarz,0,1.5,1.9,0,-4.3
rhizvw35,7435167,Mary Gifford,0,0.2,2.3,3.6,3.8
yskuhv36,9471564,Brad Mcgee,0,-0.6,0.7,2.4,4.6
wftlyg42,0038219,Jacklyn Delgado,0,0.9,3.9,2.2,2.6
dnzado59,1618381,Marie Ledbetter,0,1.7,4.2,-99,2.4
igimqr25,3165261,Andrew Finch,1,0.1,4,3.5,-0.4
pwfvjg85,2746222,Ronald Canty,0,0.7,0.2,-0.6,-1.1
jcdoal73,3302230,Emerson Davenport,1,2.7,3.6,2.6,-4.9
rfneqa21,4555096,Mary Zager,0,-2.2,5,3.6,3.4
hqpzmf40,8151613,Wallace Disque,0,-1.6,2,5,0.3
uxddik51,3940577,Lorraine Pearson,0,0.8,1.5,2.5,4.6
xyniii96,7290139,Ester Sandlin,0,-4.1,-3.1,-1.2,-5
fzcvrd79,0214069,Lucy Dobbins,0,-99,-99,-99,-99
qzkybw89,3922979,Victoria Palmieri,0,-0.9,2.8,3.2,-2.8
wntjes84,3721219,Billy Luckie,0,-0.2,-2.7,3.9,2.9
mumuom00,7662880,Bobby Green,0,-1.6,0,3.3,1.1
oqtuvr53,8858060,Mary Thomas,0,0.3,3.8,2.2,2.9
wspxts48,4903422,Anthony Cover,0,-3.2,1.1,0.9,-3
vspksi07,8134429,Dorothy Gard,0,3.8,3.3,2.6,2
khukeu79,6630559,Josephine Ulrich,1,1,2.9,3.1,1.3
mcgkly43,0301035,Joseph White,1,-0.3,2.7,2.3,2.9
stsaax81,6409438,Stephanie Smith,0,-0.6,2.4,3,2.1
kixrsw88,4717990,Rose Berg,1,1,3.7,4,-0.6
yagfvl95,2339588,Emily Remy,0,0.1,-1.8,-1.4,3.2
dvhujy41,3538767,Russell Wilder,1,1.4,2.8,4.8,4
jytchi45,1213263,Evelyn Davis,0,-3.5,0.5,4.6,-3.9
amrtbb50,6359286,James England,0,0.2,3.6,5,3.6
camzom48,1057385,Lilian Schwartz,1,-0.6,1.6,-0.2,-0.3
rajqlz38,5501696,Gerald Lassiter,0,-3.5,-4.3,-1.7,1.2
xzehqn98,4325037,Gary Smith,1,1.1,3.6,3.1,3.7
pxefcf04,2938838,Maureen Thibodaux,1,1.6,4.2,0.6,0.2
myauvh39,1886756,Lyle Workman,1,-1.8,0,0.8,-4.6
ikvsbv35,6168994,Kimberly Dixon,0,2.6,2.9,4.8,4.7
pinokz58,5642800,Quintin Shoemaker,1,-3.8,-4.6,-3.3,-4.5
yiwmhi12,2825884,Dennis Barrett,0,0.6,3.1,3.7,-2.7
vtpzyf44,7451786,James Ester,0,-0.1,1.7,4.1,2.2
sexrpz13,9752555,Georgia Mohmed,1,0.2,2.8,1.7,-4.9
kwvxea47,5378542,Robert Miller,0,-0.6,3.5,4,-1.9
gephmh11,8060170,Leilani Smith,0,-0.6,1.9,-0.9,-5
devjfh56,7257891,Rachel Vanhamlin,0,0.7,4.4,4.4,3.7
rqdzvp45,4866794,Alberta Coleman,0,-0.8,0.8,0.6,2.7
jyrbso42,1761690,Steve Delacruz,0,-0.6,1.6,1.4,2.6
soopra04,4074870,Mary Carroll,0,-0.5,0.7,-1.2,3.2
svmmjv93,9006732,Robert Hill,1,0.5,-1.4,2.9,4.5
azkpjq09,9820427,Scott Cotney,1,-0.8,3.3,3.9,2.7
wdunxp96,7373891,Elwood Bergeron,0,-1.4,2.3,4.2,3.3
nzgmog62,5768756,Carol Goodsell,0,0.7,3.5,4.9,4
fpzarx85,9943570,Christopher Trimble,1,-2.4,4.6,2.6,-2.8
cgnbaj24,7087745,Christopher Sauvageau,0,-1.3,3.8,4.5,3.2
agwngs60,0778262,Scott Navarrete,0,-0.7,1.2,3.8,2
nvpitj82,9673724,Shirley Price,0,-1,1.7,-99,3.5
fmyvwt26,2865363,Arthur Williams,0,-1.4,1.5,2,2.3
snklib91,6532103,Amber Andersson,1,-2.5,2.9,-2,4
ykltba05,1792240,Shane Winters,1,-3.4,-2.9,-2.4,2.9
wqxjcc92,2477102,Beatrice Davis,0,0.9,3.6,3.7,0.1
ojvnnh86,4039257,Mary Lester,0,-0.3,1.5,2.9,3.5
cmxxeu58,7729769,Jeanette Gabaldon,1,0.2,1.6,2,1.8
jumghg67,0905651,Michael Dube,0,0.8,3.6,3.4,2.2
pwjhqi80,1337914,Consuelo Oley,1,-2.3,2.8,3.9,2
iqroyh89,4063212,Sara Barnes,0,0.2,0.7,3,-0.6
blmqnp63,9835028,Frederick Lawrence,0,-3,-1.6,-1.4,-1.3
mrkyng78,1567907,Eliza Fitzpatrick,1,-0.3,4,3.5,0.6
ufbqhs00,0193516,Darlene Macdougall,1,-1.7,0.6,3.4,-3.8
jdaomk54,5215703,Ronnie Nadeau,0,0.9,-0.1,1.4,4.6
cfslhm34,9009079,Mary Pitts,0,0.7,2,2.1,4.3
dxbnej15,9192862,Rosa Reno,0,-1.6,5,3.9,3.8
gxhmkr65,2589825,Ernie Willian,1,1,3,2.8,-3
shmwns20,8276016,Roy Richardson,0,-2.1,3.2,4.3,2.1
zgvlkt74,8635933,Derrick Collier,1,1.7,3.7,2.6,0.1
vvlcno76,2874496,James Fryar,0,1.2,4.6,5,1
sjgqei55,3745504,Christopher Ash,1,-2.1,3.9,3.4,2.8
taieay57,9117791,Ernest Williams,0,-2.2,2.1,3.3,1.8
qyivrj32,0536277,Whitney Harper,0,-0.8,4.4,4.5,2.8
mmtvex86,6790476,Susan Jones,0,-0.5,1.9,4.6,2.1
dxhwhs31,4642937,Delta Mcdaniel,1,-1.8,-0.6,1.6,-4.5
uoonxn80,2383088,Maureen Lynch,0,1.3,5,2,3.4
hwhbrd96,3385644,Jason Fleming,0,-3.9,-1.8,-3.2,1.1
pxgpcy55,5585185,Philomena Robinson,1,0.9,2.4,2.3,-0.9
hjxytq82,9010895,Daniel Garrison,0,-1.8,3.8,3.4,4.8
ghlkhv89,0015204,Ernest Montoya,0,-0.3,0.3,0.9,-4.4
hlvzyu69,9903497,Todd Rollag,0,2.3,3.7,4.9,-3.2
dahcuy90,5413820,Jimmie Stewart,0,-2.2,1.1,2.4,-1.2
vqkyna08,1156250,Michael Moen,0,2.4,4.7,3.6,-0.9
cazpnh56,8733567,Shanon Campbell,0,3.1,1.7,2.7,3
rvkyxu99,1726578,Tiffany Myers,1,0.7,2,4.8,-5
amlsjj89,8272611,Gregory Raney,1,0.8,4.4,4.9,3.7
gedort66,5965021,Fernando Sylva,0,0.9,4.2,4.8,3.7
dauxve04,0729956,Linda Lefevre,0,-1.7,2.8,1.8,3.3
fwpusl31,4776471,Michelle Cope,0,0.1,4,2.8,1.7
mzmfsg72,2033564,Ruby Hunter,0,0.4,5,5,3
hljrfy49,4766353,Christine Perea,1,-99,-99,-99,-99
ooxjct40,1093367,Delmar Gibbs,1,0.8,0.2,1.6,0.8
pwaauo00,2116881,Kevin Link,0,2.2,2.6,1.5,2.9
tlaowg23,3405038,Junior Bey,0,0.8,3.9,2.2,1.3
sbsbdi86,0104707,Clara Henderson,1,-3.8,5,4.5,3.1
zqmtpm66,1369092,Joyce Holiday,1,-1.3,2.2,3.2,3.3
vmptcf70,9594919,Melinda Whitehead,1,-0.3,4.1,1.7,2.6
dizxfg88,1560848,Verlie Serna,0,0.7,4.1,4,2.9
jttogi74,6660090,James Trover,0,0.7,1.4,4,1.1
sxfofs29,0445238,George Southern,0,-1.8,1.3,3.9,4.6
sjvmdx77,4787364,James Lopez,0,-2.4,1.8,-1.1,-0.9
iiywyj31,9474042,Wilma Holyfield,0,2.6,4,4.4,4.4
