uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades
oaaeui01,6476344,Guadalupe Bucci,0,-2.5,-2.5,-99
afgfxe21,6415557,Felicia Pacheco,0,-1.3,-1,0
crnymt21,3778566,Christopher Muncy,0,-1.7,0.9,-99
ehvqyy48,9406446,Jerry Jackson,0,-2.1,-1.5,-99
laroon19,7143688,Mary Donovan,0,-0.8,0.6,-99
buxnvx26,6961359,Shawn Soto,0,1.9,1.9,-99
hvkioe00,0121078,Benjamin Silver,0,-1.1,-2.7,-99
xiyggd93,2373565,Tiffany Delisle,0,-2.1,-1.1,-99
xplglt23,0893291,Jeffery Conway,0,-0.8,-1.5,-99
etcatk53,2666894,Gregory Kassler,0,2.1,1.4,-99
kdznkm26,3934798,Jeffrey Meader,0,-0.3,0.6,0
fodywq00,9799262,Betty Butler,0,-1.8,-2.4,5
zgwick44,4651414,Linda Foucault,0,-4,-2.6,-99
kcdhvv52,4111839,Jean Connor,0,-3.3,-0.5,-99
qjnmxp43,1631886,Steven Carr,0,-1.7,-0.8,-99
vykaqw03,1129105,Jamie Hosler,0,-0.1,1.4,-99
xlfbel28,2000172,Eva Campbell,0,0.8,2.8,0
pnihsw52,0293488,Ella Johnson,1,0.1,2.2,-99
ucnpnt28,3123531,Lisa Svoboda,0,-0.5,-0.5,0
bcwgfo51,6363909,John Van,0,-2.7,-2.5,-99
lizgxj66,4154856,Cecil Bailie,0,-1.4,-0.6,2.5
rkhblj74,4200813,Adam Derose,0,-0.2,-0.1,1.7
eilnqg97,3576985,Eunice Lipps,1,-1.1,-0.3,2.5
qpencw33,2354382,Dwight Burden,0,-3.3,-0.3,5
oiumtv84,6598919,Charles Brown,0,-1.2,0.4,2.5
acwtfj84,7621998,Michael Philpott,0,-2.5,-2.8,-99
njooxb47,6238024,Natasha Watts,0,-0.4,1.2,-99
zfsfbo01,5151608,Rochelle Williams,0,0.3,0.4,-99
sxwdcx61,5422687,Emma Dejesus,0,-0.3,0.9,5
ykrwjr01,8672468,Steven Ferrusi,0,2.1,-1.1,5
xegyng48,0603437,Victor Campbell,0,0.6,-0.5,5
oymele12,9252834,Linda Turner,0,1,-0.3,5
sxorht15,6203287,Robert Mckesson,0,2.9,-1.5,2.5
guhudw90,9171683,Laurie Gargano,0,-2.2,1.2,-1.7
svlhij74,5931367,Brian Gunn,0,-2.5,0,-3.3
rlqtkw60,5844715,John Ramirez,0,-1.7,-0.7,-99
oymxsu59,5539935,Alvaro Moorman,0,0,0,-99
gtxohc19,5332910,Holly Corlew,1,2.6,2.7,-3
ticeci32,8372032,Rod Davis,0,-5,-3.8,0
ckupfn41,9657326,Billy Mcdermott,0,-1.1,1.3,2.5
ivsqwn49,2932920,Jonathan Justice,0,1.2,2.3,2.5
owkvok96,6436090,Glenn Waddle,0,-0.6,2.5,0
dctlcf44,8882262,Andrew Dick,0,-3.3,1.7,0
kwcaso78,0116566,Tony Grant,0,-2.9,0,0
myiohc03,9472645,Alexander Murphy,0,-1.7,3.3,0
jydcvi87,2226746,James Seyler,0,-0.4,3,0
hnljjl27,0582960,Maria Mcalpine,0,-1.7,2.5,0
nrntaz20,7053047,Troy Petty,0,-2.5,2.5,0
bxftah78,2145358,Tracy Crowder,0,0,5,0
zwthbk51,1284144,Jane Mariano,0,-3.3,-1.9,0
fecpoq72,1237212,Dennis Allen,0,-0.8,1.7,0
rukbhi78,8176824,Patricia Gelb,0,-1,1.2,0
shbxdd23,6043097,Felipe Brady,0,-1.3,3,0
pozjyy30,9694405,Grace Bruyere,0,-3.8,-1.2,0
myajzp56,1026699,Sonja West,0,-1.9,0,0
jirbuw09,1365663,Brett Burton,0,-0.8,1.7,0
zokxoh32,0281072,Debra Money,0,0,5,0
iftzai72,9741926,Lori Denery,0,-2.5,2,0
fhghdx88,8918521,Anna Shelton,0,0.4,3.8,0
azqmxf09,5160709,Kim Simpson,0,0.8,3.8,-99
bmflkr87,8736130,Mary Barnes,0,1.1,0.8,-99
ysaxum65,5538280,Viola Johnson,0,0,3.9,2.5
vzjtdf70,8685004,Richard Fleming,0,-2.9,2.9,5
vlqqrc21,6353125,James Frese,1,-2.2,-1.9,2.5
eotpnv74,8649659,Anthony Darden,1,-1.5,-0.3,-1.7
ccxocy78,8623620,James Levy,0,-3,-1.3,-5
tnmyzf10,2715833,Barb Jones,0,-0,0.9,4.6
ddeyal43,3386281,Betty Williams,0,-1,0.9,5
cqpmar97,8337032,Kathryn Gregston,0,-0.6,2,5
eyvvnq82,8858665,Remona Thurmond,0,-0.2,2.1,2.5
mhgvds03,5584594,Freida Colunga,0,-2.7,0.8,5
epzrjm73,4160109,Stephen Ward,0,-1.2,0,0
gczkec77,6552570,Judith Jones,0,-0,1.7,-99
ctgeov63,0797393,Brittany Robinson,1,-1.1,0,-99
fbighr91,1196919,John Humes,0,-3.1,-0.6,-99
zlpiyj06,0385020,Sierra Benford,0,-2.4,-1.9,0
fqoehk87,2816256,Seth Huseth,0,1.4,1.9,0
jkbqke24,0840364,Beverly Read,0,-2.5,-1.7,-99
jpxoex45,6889487,Aubrey Relyea,0,-2.5,-1.7,-99
qzeypj29,5408283,Genie Markes,0,3.3,5,-99
qnkzux92,6913517,Richard Leonard,0,-0.6,-0,3.3
pisutm09,2349180,Helen Lee,0,-2.7,-1.7,1.7
ovsgtq31,2058087,Aaron Mckelvey,0,-1.6,-2.8,3.3
pzgijz24,9087362,Robert George,0,-0.2,0,-99
mbzxmu08,6636058,Gregory Bourgeois,0,-1.2,5,0
lucenc30,3699496,Douglas Gottlieb,0,0,3.3,-99
aymbyg68,4435481,Pamela Smiley,0,-3.5,3.3,-99
ckenkt77,5128359,Christopher Andrews,0,-3.3,0.6,5
iqclfr25,7502008,Erwin Tanner,0,-3.5,1.4,3.8
oouyqf08,9862481,Bonnie Sagen,0,-2.2,-0.8,5
lnjraw49,4685015,Paul Adamson,0,-2.1,0.2,2.5
lbaxca83,4152244,Clarence Huber,0,-1.1,1.2,5
ysoscj06,2233778,Jane Ireland,0,-3.8,-1.9,-5
pxncmm93,8331010,Victor Limon,0,-2.5,1.2,-5
oqrvik00,3713886,Anthony Ligon,0,-3.1,0.6,5
ckdebf26,2050460,Cynthia Sprague,0,-0.2,2.5,5
zacvfw91,7968435,James Bowden,0,0,1,5
pwisjm62,2486613,Christopher Bean,0,-2,-1,2.5
otdpyx45,0696941,Charles Hayes,0,0.8,1.7,5
hkbvds96,1539196,Scott Reed,0,1.2,2.5,5
pzbhlr61,4508032,Alexander Battle,0,5,5,5
puagbs46,5453641,Brett Horn,0,0.8,0.8,5
myshsw62,1854589,Jeffrey Greenwood,0,-3.8,1.2,5
uyfghn53,8515121,Sharon Phillips,0,0,0,5
dyrxwv13,3190760,Maria Richards,0,-2.5,-0.8,2.5
xbgtuc74,5074515,Mallory Ware,0,-4.3,-0.8,5
ctjadm88,6261994,Margaret Parker,0,-1.1,0.9,5
pvkozz01,0773930,David Minter,0,-1.2,2.3,5
bemwas39,6800612,Pamela Parsons,0,-2.6,-2.3,0
obldaz10,9710708,David Smith,0,-4.5,-1.7,0
asbqzt54,3020109,Stefan Kling,0,-3.8,-3,0
qiontj20,9395531,Beverly Maryland,0,-4,-3,0
kfcwhk37,9451567,Sean Harris,0,1.9,2.3,0
qffrgo21,6950027,Katherine Scolaro,0,-3.1,-3,0
vpprme65,3372402,Rene Brodersen,0,-2.9,-2.1,0
qdsbcv14,8131563,Rhonda Gray,0,0.4,0.8,0
gbagtt06,2326974,Susan Turner,0,0.3,2.8,0
ttdipt40,7892949,Angela Chambers,0,-2.7,-1.3,0
vjvzmn89,4418597,Pamela Armstrong,0,-0.1,-0.3,0
wwfcyr60,9375055,Keisha Tafel,0,-1.4,0.6,0
mtxiys14,0982065,Vicente Gaither,0,-2.1,0.2,-99
qczcgk35,1630938,Kenneth Noman,0,1.3,2.2,0
owleoa84,4537058,Mark Mcswain,1,-2.6,-1.9,-99
nranyc89,6459077,Betty Curiel,1,1,2.3,0
xtyhwc08,7821604,Renee Wise,0,-0.4,2.9,-99
zlrcgq59,2304000,Janet Bleakley,0,0.2,1.7,-99
nbnjbv48,9383411,James Terrill,0,-3.2,4.3,-99
vmndoz90,6292439,Walter Schutz,0,-1.3,0.6,0
yuuxrr02,3061413,Rebecca Rustin,1,-0.8,2.2,-99
vfwqht89,5815038,Anna Bartholf,0,-4.4,1.7,-5
fjkrrm69,2048280,Terrance Bruce,0,-1.5,0.7,-99
lkfrlo12,4529235,Beth Encallado,0,-3.3,2.9,-99
usovoo22,3881924,Bridgett Petersen,0,-0.3,2,2.5
xafgtk10,0081137,Martin Bouton,1,-0.3,2.2,-99
qyoykc89,3650249,Zachary Smith,0,-5,-1.7,-99
revyzf15,8548141,Gerald Taylor,0,-1.4,1.1,-99
shhtfj92,1336365,Joseph Johnson,1,-2.6,0.6,-99
pdozly07,0501916,Michael Hernanez,1,-3.7,-0,-99
fjdcnx49,7208618,Jimmy Butler,0,-0.2,0.2,2.5
rmynjs06,4348928,Thomas Doonan,0,1.1,2.3,1.1
ywvgbc44,6220557,Joseph Mathison,0,-1.7,0,-99
vrsbhx74,6025961,Jacob Johnson,0,-2,-1.7,-99
ocsdzk55,5264449,Georgia Steik,0,1.3,1.7,-99
quysqy82,4261618,Ryan Beattie,0,1.1,1.6,-99
szzqke64,6375215,Marie Knox,0,-4.3,0,0
lktmmt31,8951816,Lucille Andrade,0,-1.5,1.6,0
dzynyo30,0806658,Michele Christianson,0,-0.5,3.5,0
ajoxhv71,7147510,Rachel Mcgregor,0,1.3,3.3,2.5
abuvvt68,9133331,John Koch,1,1.8,2.9,0
almsdf68,3180094,Laura Taylor,0,-1.3,0.7,0
rvcgiq96,9508514,Steven Edwards,0,-2.6,1.9,0
kucnxq45,2945053,Melody Goetz,0,-1,0.5,-99
ieueud71,9219172,Thomas Scherer,0,3.8,1.9,5
leukuc70,3391747,Yvonne Green,0,-3.2,-2.1,5
jmfhlu58,5611129,Michele Dyson,0,-2.5,2.5,0
kcevkc76,6135816,Joshua Ware,1,-0.9,0.4,4.9
xscetc41,6906584,Kayla Oliver,0,-1.2,0.9,4.5
xcvpus27,6668870,Tracy Thomas,0,-1.2,-0.6,4.9
crphde77,5889648,Stephen Barber,0,-0.1,1.8,4.5
hietiz16,9558779,Jaquelyn Watkins,0,-3.8,-2.1,5
iiybgs02,0382774,Velma Marriner,0,-1.3,3.9,5
skvbgh14,0463596,Jacquelyn Josselyn,0,-0.7,1.7,4.9
lnlphg67,9082721,Shin Carter,1,-4.6,0,-2.5
nhunxw02,5972438,Manuel Jaynes,1,-1.2,1.1,4.2
bmqxgj36,3597370,Valerie Cook,1,0.4,2.4,4
tnpygl06,1964684,Michael Borges,1,-1,3.6,4.8
kladtl05,9291215,Miguel Neyman,0,-0.2,1.5,3.2
gleiek44,0943935,Warren Allen,0,-1.7,1.7,0
mpwvrx86,3228602,Daniel White,0,-3.4,0.5,4.5
dgeaeb57,4679512,Kathryn Fortier,1,-2.9,0.8,0
ekwxqk87,3228785,Maria Matthey,0,-3.6,-1.3,4
evohii19,2600760,Terry Campbell,0,-5,5,0
dxfirn70,5365151,David Kut,0,0.8,1.2,-5
qwfqfp19,7637095,William Cathcart,0,-2.9,1.2,0
xwyqwk12,7053268,Charles Cassette,0,-1.7,0,-2.5
xyergw92,7158263,Patrice Cooper,0,1.1,1.7,0
yxdajv09,9475595,Richard Metz,0,-2.3,1,-2.5
gxrglu41,9395046,Nicholas White,0,0,5,-2.5
pkxfwm98,4038329,Howard Brisco,0,-2.5,2.5,-5
xqmjtw00,2640694,Ann Hurla,0,0.3,2.3,2.5
ijwazm85,7927231,Susan Bonilla,0,-0.7,2.9,0
gecgde76,8051182,David Cuzco,0,-2.4,0.8,0
wxvrhe64,9477772,John Aviles,0,-0,2.5,5
cbbqqy89,1302896,Heather Maxwell,1,0.9,1.2,0
fbqtyh21,0123195,Randall Martinez,0,-5,-5,0
nkymte88,8854096,Wilma Land,0,-0.6,5,0
ljnstv22,5153609,Richard Warnstaff,0,-3.5,-3.1,0
wiilju92,9654851,Ernest Wax,1,-1.1,0.1,0
njusyn70,1343380,Juanita Caudel,0,-1.7,-1.1,0
fnvvfr50,8812669,Julia Trott,0,0.3,0.1,0
uctsxr13,1740055,Jeff Shappell,0,0.1,1.3,0
iaucrv80,1740939,Ronald Moses,0,-1.9,-1.2,0
aswfjy62,9613489,Lynda Baker,0,0,0.6,0
whcftp93,7349691,Danny Casillas,0,-0.3,-0.9,0
gbxgxx84,6174025,Marjorie Ledford,0,-0.1,0.6,0.6
jnjlul27,4947940,Mary Hudson,0,-2.3,1,2.5
piypmr71,2926504,Sheila Curtis,0,-4.4,-2.9,0
qjmmby27,0002155,Rita Lucero,0,-2,-0.9,0
aomrcg58,1121462,Carlene Paradise,0,-1.4,-1.6,0
tmzgru70,6480262,Tina Jones,0,-0.1,0.1,0
gsqxvl03,3570481,Belinda Robinson,0,-4.1,-2.7,0
qazphj79,2727570,Dean Johnson,0,-1.8,0.9,-0.2
nxjjip38,8309071,Thomas Scott,0,-1.6,-1.8,0
jwalyt15,2099461,Ray Palacios,0,-0.9,0,0
ycizdt06,0828217,Toni Dicaprio,0,-1.2,0.8,0
lsdzii24,0253172,Samuel Sparks,0,-1.8,-0.4,0
pqrlvs11,1007992,Anthony Lindley,0,-1.5,1.7,2.5
vjkjyc03,7446513,Charlene Major,0,-0.5,-1.8,2.5
jbtaeo70,0596492,William House,0,0.5,2.2,0.7
wjpyce97,7481887,Ana Thompson,0,-3.2,-0.2,2.5
srcmxo38,8410370,Patricia Bateman,0,0.3,1.6,0
rradhz73,8107523,Deborah Putnam,0,-2.2,-1.6,-99
nlmhdk21,8067718,Carolyn Davis,0,-1,-0.2,0
uubmix40,5542132,Stanley Buddenhagen,0,-0.8,-0.2,0
sjuece39,3250510,Glenn Britton,0,-1.1,2.3,0
xpapdl79,8857156,William Agnew,0,-3.1,0.2,0
csjdls03,9324630,Theodore Smith,0,-0.5,0.4,0
sdisqi49,7362163,Karen Ward,0,-2.7,-1.8,0
tszcfm76,3773071,Rosemary Collazo,0,-0.8,0.4,0
bqgxug60,2797543,Mireille Cahill,0,-2.6,-0.7,-0.3
mrrpsg57,4524738,Tammy Conner,0,-1.2,0.6,-99
yoeror39,5603672,Pennie Hahn,0,-1,-0.1,0
iclerk81,4614449,Steven Currier,1,-3.2,1.2,-99
kuyksl70,0219058,Ruth Micciche,0,-3.3,0.8,-99
cynawo78,1815461,William Holden,1,-0,1.2,0
wnfrds30,0949453,Andre Bratton,0,0.2,2.5,-99
kwvjfq71,7911027,Nicolas Mcdonald,0,0,0,5
iyzngo79,5941003,Angela Rodrigue,1,-1.4,1.7,-99
ildsag19,2548069,Lauren Kaplan,0,-1.7,1.7,-99
fwtuuq28,6755200,Maria Culver,0,-1.6,2.5,5
ygpggd30,1465606,Charles Honaker,1,-2.6,-1.7,-99
glhxyc41,1389945,Billy Harness,1,-2,0.9,0
axbxdj44,1167690,Henry Johnson,0,-1.7,-1.7,-99
pjxbtx51,0255641,Angela Kennedy,1,-2.9,-1.7,-99
aitdpe65,0911144,Daniel Harris,1,-0.6,2.4,-99
dxhaaw65,5712698,Elise Ramos,0,-1.2,-0.8,2.3
wlaevn05,8163622,Danielle Aybar,0,-3.4,-0.8,0
oqcwjo26,4683035,Dina Shelley,0,-2,3.8,0
ejbxcs87,2359977,Nathan Freeman,0,-3.4,-1.7,0
wzsshm43,5900362,James Johnson,1,-3.4,0.4,0
yvqgmj79,9688773,Roy Novotny,0,-4.7,-0.8,4
gsdfot25,3523631,Mary Eisenhauer,0,1.2,0,0
qoulft07,1733981,Adrian Curnow,0,-2.8,-0.8,0
ikxlle07,3622836,Cheryl Zayas,0,-2,-1.1,0
yhsmol34,8326175,Albert Brown,0,-2,-0.4,0
ylhajx70,9373425,David Murray,0,0.7,0.3,0
whvims87,3470162,John Reaume,0,-3.2,1.2,-5
mezidz88,7441015,Marilyn Price,1,1.2,4,-1.7
dentyw55,5569817,Sarah Mcpherson,0,-0.6,1.2,3.3
mocubp54,3991581,Carl Randolph,0,-3.3,1,5
zqqtkh48,7391040,Anita Edgin,0,-2.6,0.6,5
ajvjwn39,0769816,Antoine Archuleta,0,-4.2,-2.2,5
ahbxkm73,4718602,Tina Jones,0,-0.2,3.8,0
fodwlw56,0069262,Jerome Kirkland,0,-0,1.5,0
kezlml34,9668422,Leslie Lewis,0,-0,-0.5,0
ibqtic50,5301975,Trevor Cooper,0,-0.6,-0.5,0
pdjwof98,7450969,Robert Coone,1,-0.6,1.2,0
imqofe93,7239554,Andrew Beadle,0,-3.8,0,-99
nlqdqo93,3942036,Ezequiel Scovill,0,-0.8,0,5
fndbvm01,0492550,Eric Berning,1,-2.5,1.7,5
fhvlak85,1982674,Brandon Fino,0,-0.8,-0.8,5
akcfta11,1273356,Joann Lopez,0,0,0.8,3.3
lbsqmw81,8341987,Doris Overturf,0,-3.1,1.2,5
beyjxl57,2600753,Joe Crawford,0,-3.5,-1.2,2.5
xffrnh43,9399376,Aaron Veach,1,-0.1,1.8,1.7
caspbw09,7963209,Dorothy Varga,1,-0.5,0.6,5
xgslaq75,0886032,Jane Witherbee,1,-2.5,-1.7,5
gyqpmz11,7030390,Oscar Zanchez,1,NaN,-3.3,-99
wapcox80,1122973,Jo Le,1,-1.9,0,5
xolkhp84,8081978,Guadalupe Cummings,0,0.6,1.2,5
mzflqh96,7730890,Donald Rowland,0,-3.7,1.1,2.5
cvesih17,5020189,Jami Shelton,1,-3.3,0,-99
dhtlpi77,4566487,Arnold Fugate,0,0.5,2,-99
sgscjn80,4430036,Bobbie Minton,1,-0.3,0.6,-99
arqiyf99,8200105,Gayle Brackeen,1,-3.4,-1.2,-99
ulyemi13,1580960,Michelle Stanley,0,-1.9,0.8,-99
eseggm83,1625898,Richard Fletcher,1,-2.5,0,-99
mffwnb71,9796585,Jennifer Andrew,1,-0.6,1.2,-99
oqivoo12,6308870,William Anderson,0,-3.6,-5,-5
vhohhb53,0968781,Randy Lewis,0,0.9,-1.9,5
thujdo17,9414249,Allison Gebauer,0,-3.4,-3.6,5
fdpqjz04,3661576,Graciela May,0,-5,-1.7,-99
ihdpyq09,5789515,Kathy Brown,0,-1.4,-1.3,0
atqnht92,4823697,Helen Miller,0,-2.3,-1.7,-99
npgrar11,6345941,Thomas Jones,0,-0.1,0,5
rnkcks27,4707836,Chester Tucker,0,-2.9,0.2,0
ynmfgr29,8613065,Lucy Brassfield,0,0.2,1.4,3.3
hoaceu71,4366472,Marcia Wells,0,-3.5,-2.7,0
alwwxc35,3261564,Natalie Mathis,1,0.2,0.4,0
yxktdb30,1831732,Mario Johns,1,-2.9,-1.7,0
wpnmcg20,5437735,Marjorie James,0,0.2,3.1,0
eentqb35,7572292,William Botts,0,-3.9,-0.6,0
gqtevh11,1131055,Pamela Savage,0,-3.3,-0.6,0
qxbcjw43,6209952,Kendall Lopez,0,-2.8,-1.7,0
vshdfk75,6555171,Raymond Bolden,0,-0.2,-2.2,0
ugklby12,9001813,Bart Machado,0,1.2,2.2,1.3
ipmvjg15,4105584,Flora Harrison,0,-1.7,-2.2,0
kxutzu76,2938384,John Kwon,0,-0.6,1.2,3.3
gghony28,3814720,Shana Marshall,0,-0.4,2,-99
prfddj87,7087315,Emmett Green,0,-5,-1.5,0
bhrgec44,2288162,Pansy Martinez,1,-3.3,-0.7,0
gcdaqm35,1005993,Mark Lackey,1,-2.5,-1.8,0
bkefvv78,3691654,Orlando Prince,1,-2.5,-1.8,0
nxuohb35,7802950,Manuel Gregory,1,-2.2,-0.3,0
itqxlo55,6197116,Kathy Lackey,0,-0.5,1,0
qbitbn29,3959362,Florine Ormond,0,0.8,-2.2,5
cqmsji56,2047201,Lou Biggs,0,-1.6,1.5,5
hwpnem41,6339103,Susan Caldera,0,-1.8,0.2,5
pblcyd09,4265475,William Drumgoole,0,2.6,3.3,5
conxax11,8308446,Natalie Castelluccio,0,0.4,1,2.5
stfdaf09,8792163,Carl Risley,0,-3.6,-1.1,0
newrsd63,9216476,James Green,0,-0.4,1.2,-99
cidqii66,9249118,Sharon Brewer,0,-3,-1.6,-99
xdtzly81,6661441,Tammy William,0,-3.3,-2,-99
ndjdaf70,3489447,Larry Brown,0,1.3,0.9,-99
edyikb48,6390381,Deanna Lewis,0,-4.5,0.7,-99
dnbaqu83,8961051,Steven May,0,-1.8,-1.9,-99
qttmko43,6404884,Teresa Warner,0,-1.7,-1.3,-99
fvlaxg56,0083193,Lawrence Miller,0,-0.7,1.1,-99
mlbswz81,7081601,John Reedy,0,2.7,3.8,5
arkuvb22,2044464,James Montenegro,0,-0.3,2.8,0
ceubng36,7139834,Dylan Smock,0,-3,-1.2,-99
ppeupx56,0868793,Carolyn Connor,0,-3.1,-2.8,-99
tpchop37,0106719,Winston Viviani,0,-2,1.3,0
wxehql78,0130411,Donald Bolton,0,-0.8,1.7,0
oxaxuv10,5770163,Geraldine Kelleher,0,0.8,3.2,5
gddrfn44,4126191,Kristy Rodregez,0,-2.5,1.1,5
qpjeun84,7286020,Stephanie Hernandez,1,-3,0.5,3
tleqnx21,2025603,Sherry Green,0,-1.4,0.2,5
btvoda69,5542192,Bob Dunn,0,-1.4,0.7,2.5
pfulbv77,7067512,Sophie Kiesel,0,-2.6,2.4,5
uyqzhs74,6631897,Tony Lawson,0,0.6,0.7,5
jpjjwl76,5169624,Gerald Wolfe,1,-2.6,0.2,5
tbywcm02,0083414,Frederick King,1,0.7,2.5,5
wyuezh94,4880492,Jennifer Luna,0,-3.8,-1.2,4
xzpmjc43,6549452,Kathleen Watkins,0,-1.4,1.8,5
noompg27,7108026,Linda Johnson,0,0.8,2,5
gtgveu81,5476733,Emily House,0,-0.9,1.1,0
zbdtri31,8414899,Ronald Curtis,0,-1.7,-2.1,0
qtiyxd90,0420857,Nickolas Rasmussen,0,1.4,1.1,0
icyxfk25,7519208,Thomas Rodriquez,0,-0.4,2.3,0
wgcoup04,5947004,Patricia Silmon,0,3.9,1.6,2.5
jojrnf47,7362634,Terri Granado,0,-2.7,2.1,0
ahaoll09,3146468,Hazel Massart,0,-1.5,1.9,-2.2
rdlyuw23,6655770,Toby Schmalz,0,-2.7,0.3,2.3
aseuwh40,7320717,Matthew Holmes,0,-0.9,-1,0
jlgiiz88,7357584,Kasey Deibert,1,-1.9,2.7,5
okkmsm20,3480741,Stan Mcswain,0,-2,1.2,2.3
zbcxai12,2394745,Kenneth Bowden,0,-2.9,0,2.3
xbrwle58,9738448,Eric Lazenby,1,-5,-3.6,5
guzwlj03,7824712,Carl Anderson,1,-2.6,0.6,4.6
rasvuc75,0247069,Hope White,1,-3.5,-2.2,-2.3
jbzbln33,2889280,Gertrud Anderson,1,-1.7,0,4.6
nckyye93,5367539,Kristen Davis,0,-2,2.1,2.5
fakorm96,1811384,John Garcia,0,-1.2,0.5,2.5
wzeymp69,5355211,Dorothy Price,1,-3.2,0.7,1.2
askxwk96,1860607,Robyn Asato,0,-0.8,1.8,2.3
gspbpe33,8055169,Regina Davis,0,-4.9,-2,4.6
lvqzgm75,7142734,Maria Smith,0,-3.7,0.7,5
mevcai16,9737441,Diane Magnie,1,-2.9,2.7,4.6
biffst41,8529660,Steve Vestal,1,-3.1,1.8,4.6
dnepuv96,2947938,Nelda Keniston,1,-2.1,0,0.9
vianha92,1143450,Gerardo Kirtley,1,-3.3,0.2,4.2
uutbcv56,3080039,Beatriz Richardson,0,-2.5,-0.5,2.5
veosyz70,6268377,Russell Benson,0,-2.2,-1.2,5
tfoqfl57,8640708,Neal Truong,0,-2,1.6,5
ilsdnb81,0085136,Eduardo Garren,0,-3,0.6,5
gvvwxs02,0377068,Velva Waston,0,-1.7,2.8,4.8
zggkqb20,5815275,Jerome Stewart,0,0.2,3.3,5
kcwqed15,3535500,Joseph Chase,0,-0.5,1.2,0
cdhsvi38,4576936,Elizabeth Parmer,0,-1.8,0.8,5
vjlyth76,6306524,Tom Cotton,0,-2.5,0.1,-99
nkisrm19,7852199,Lance Buchmann,0,-2.4,-0.5,-99
uljqxv95,7589469,Nathan Barbour,1,-2.9,0.9,-99
wjhzfs80,0172855,Linda Nix,0,-0.9,1.5,5
yxrnvn87,6806156,Sharon Coleman,1,-3.7,0.1,-99
fonccl77,7785659,Anna Mcdougald,1,-1.5,0.8,-99
melziw69,6694554,Sharon Mccall,1,-2.7,0.6,2.1
ijefmi86,1564566,Mark Farruggio,0,-3.5,-0.6,-99
xpncld56,5927243,David Kimble,0,-3,2.5,5
xkfjgd01,0579666,Terrell Hermann,0,-2,1.9,-99
xnffyd76,7771724,Kathleen Martinez,1,-2.1,1.6,-99
htopbz13,5475455,Robin Jackson,0,-2.1,-0.1,0
vhfadr28,5734067,David Davis,0,-2.4,1.9,-99
svglib78,5427831,Derrick Carter,0,-1.2,4.4,5
xvtbnq22,2662171,Jessie Pitre,0,-3.3,0.9,-99
sveuer58,9791216,Bethany Yanez,0,-4.4,-1.7,-99
occdwj68,1267114,Joshua Hall,0,0.6,1.7,0
wotmap43,5416887,Robert Leonard,0,-0.6,-0.6,0
uxysez56,0961686,Roy Hoag,1,-2.4,0.5,5
rqpeqf83,9819726,Michael Guillory,1,-1.8,1.2,5
ikuued06,2647095,Monica Stratman,1,-0.5,2,5
nliour51,6717090,Eleanor Sassano,0,-1.1,1.2,2.5
rizqcr84,3949600,Linda Pixler,0,-1.3,0.7,0
bamjnq27,3255544,Tyler Burns,0,-0.8,-0,5
dejuyd27,1370896,Max Cuzco,0,-1.5,-0.9,3.3
qftlbk10,6433523,Benjamin Creekmore,0,0.8,-0.7,5
hounfw11,7343666,Daniel Mccormick,1,-2.6,-2,0
tkgrxx33,9784183,Erica Comstock,0,-3,-1.9,2.5
aogjpb75,7591899,Janet Opheim,0,-2.8,-2.1,-5
agsnlv34,0421895,Merlin Perkins,0,-2.7,-1.7,0
yrgyjz25,6592019,Anthony Jones,0,-2.1,-1.6,2.5
pzmkcv96,1283196,Lewis Dabney,1,0.5,5,2.5
mlkjbp14,1783926,William Ruegg,0,-1.1,2.4,2.5
tbeuij15,8197611,Phillip Parker,0,-1.7,-0.2,5
hdjasg32,3391897,Maureen Mezzatesta,1,-2.5,-0.7,5
ntuzeo03,3559807,Erik Eibell,0,-1.2,2.4,5
grhoyx52,1911944,Mildred Trotman,0,-0.1,1.3,2.5
madwfz64,1129347,Vanessa Phillips,0,-5,-1.7,0
kxxuof39,0078528,Anderson Lindsay,0,-3.2,-1.6,0
pakvgc62,5970337,Tracey Johnson,0,-0.9,-0.2,0
ebthqz80,5075494,Wanda Scott,0,-3.2,0,-99
zintrh53,0789371,Carmelo Hart,1,-2.7,0.6,-99
xzlzwi81,7346014,Jack Wheeler,1,-2.5,1.8,4.6
sasxtp37,9436362,Douglas Sanchez,0,-0,2.1,-99
tpetxb47,2232178,Micheal Canady,0,-0.7,2,-99
fsygxe32,3921604,Rick Davy,1,-0.2,2.9,-99
stuikp28,5131638,Zachary Wise,0,1.7,1.2,0
xleioa39,1252292,Catherine Guzman,0,-3.3,-1.7,-99
tdlhij41,8916023,Lucy Salgado,1,-2.3,-2,-99
qbpgzi69,8983728,Kenneth Fortner,1,-1.9,-0.5,0
euhiee32,5802267,Bernard Richardson,1,-3.3,-1.3,-99
amoehu94,4228927,Ryan Fisher,1,-2.1,-1.7,5
jsqwao20,1699575,Robert Simon,0,0.1,0.2,-99
xogeje92,1817363,Eric Washington,0,-5,-3.3,-99
ydwukq50,0564193,Edna Manuel,0,-0.8,-0.5,-99
yyqxdi97,5299366,Effie Pirtle,1,-2.2,-0.7,-99
bqyogn34,3095938,Margaret Onusko,1,0.6,4,2.5
remvwa77,0069990,Chester Webre,0,-1.3,0.9,-99
